Season,TeamID,OR,DR,Ast,TO,Stl,Blk,PF,Avg_Possessions,OffRtg,DefRtg,FG%,FT%,PPG_Diff%,3P%
2017,3253,12.11111111,20.88888889,12.66666667,12.77777778,9.777777778,2,20.88888889,68.08888889,99.74787573,89.6422582,0.4089981501,0.6365190027,7,0.3407136177
2023,3156,10.22222222,26.55555556,11.66666667,15.55555556,8.222222222,4.444444444,15.22222222,71.8,94.54796048,80.65929961,0.4033924842,0.7118523384,10.33333333,0.4006055214
2017,3241,14.7,24.8,11.2,15.3,8.9,3.4,19,69.08,99.28997489,85.25544624,0.4124138249,0.7414104455,8.9,0.2479738505
2023,3192,10.9,24.6,15.5,11.5,5.9,1.4,15.6,66.564,102.4602148,79.78610869,0.4293806728,0.673048951,15,0.3406319873
2019,3335,13.90909091,27.81818182,13.27272727,12.36363636,6.363636364,5.181818182,14.09090909,66.29090909,102.6936113,91.21871704,0.4186889816,0.712433634,7.727272727,0.308199426
2023,3388,7.714285714,22.42857143,14.28571429,15.42857143,8.142857143,2.428571429,18.71428571,73.07428571,93.16277418,94.23594253,0.4225854755,0.6708414135,-1,0.3259831744
2013,3368,13.85714286,22.28571429,15.14285714,18.42857143,6.285714286,2.285714286,18.42857143,74.12571429,91.76365636,101.9025488,0.4143890168,0.6262204255,-7.714285714,0.3103141257
2010,3282,14,23.875,16.5,18.25,9,2.5,17.75,69.695,97.76046389,95.82791971,0.4302416902,0.6650428884,1,0.368422619
2015,3458,11.66666667,26.16666667,13.83333333,17,5.833333333,5.333333333,16.66666667,69.12666667,98.25587329,102.9680372,0.4433761233,0.6477131665,-3.5,0.4200579691
2019,3159,9.571428571,25.57142857,14.14285714,12.71428571,8.714285714,5.285714286,19.42857143,71.66285714,94.88381791,99.87666817,0.411310731,0.7290919607,-3.857142857,0.3432215495
2015,3311,15,27.125,12.5,19.125,10.125,3.125,19.125,72.6,93.13331891,89.77141915,0.3883370821,0.7229662698,2.375,0.3553835217
2019,3186,10.25,24.83333333,12.83333333,16.25,7.416666667,4.166666667,14.58333333,69.42333333,97.7400176,99.7016341,0.4192458593,0.7923465219,-1,0.3588525131
2020,3342,10,24.85714286,13.28571429,16.14285714,7.285714286,2.571428571,17.57142857,68.39428571,98.62412633,90.08243813,0.4487315663,0.7334009042,6.428571429,0.3485876017
2015,3379,10.4,27.2,15.5,15.9,9.6,3,16.5,70.332,96.86645556,89.72755839,0.4529833848,0.7151510279,4.9,0.3369588745
2021,3453,10.4,26,17.2,13.6,7.8,1.8,14.2,66.336,102.8555777,86.8991014,0.4373623995,0.6533699634,10.4,0.4438914027
2010,3270,18.71428571,24.42857143,10.71428571,17.28571429,8.857142857,1.428571429,24,74.62857143,90.91806578,96.45141161,0.3751698322,0.6516825678,-4.428571429,0.3028138528
2010,3226,11.28571429,24.85714286,15.14285714,17.71428571,8.285714286,2.857142857,16.28571429,71.70285714,95.40159824,89.14103449,0.42816709,0.6614630889,4.285714286,0.3774112884
2014,3251,15.875,28.125,12.375,14,6.875,4,16.625,63.2,107.1142656,84.15183596,0.4219134802,0.6993556082,14.75,0.318392088
2022,3428,8.7,21.3,12.2,13.8,5.6,3.5,14.9,71.016,95.89770187,100.5795628,0.3864872181,0.793674812,-3.5,0.3282356645
2015,3276,15.33333333,22.16666667,17.5,15.16666667,9.833333333,2,13.33333333,69.46666667,98.20171632,94.48782118,0.4223288387,0.7222222222,1.833333333,0.3945103206
2014,3232,14.5,27.5,14.3,15.8,8,3.8,18.1,68.384,99.92816144,80.42566074,0.4277562478,0.6956803543,12.8,0.3815846653
2022,3155,8.285714286,20.42857143,11.28571429,13.71428571,9.285714286,2.142857143,16.71428571,73.76,90.9258676,105.015031,0.4076377935,0.7653578823,-8.857142857,0.2502788994
2020,3401,13.85714286,26.57142857,14.57142857,13.57142857,8.285714286,2.142857143,14.14285714,68.13142857,101.0907922,90.21957744,0.4234225494,0.7464636971,6.857142857,0.4042517007
2016,3336,9.25,23.75,12.75,14.25,7.5,2.625,17.75,69.655,97.49963071,98.99639231,0.4448369844,0.7505853887,-0.75,0.3936516937
2018,3237,10.11111111,24.11111111,11.77777778,14.77777778,7.777777778,2.444444444,15.66666667,66.23111111,102.3486033,90.50975784,0.4544217654,0.7477226975,8.444444444,0.2850467672
2016,3295,14.6,22.6,13.2,17.8,5.6,2.8,19.6,71.984,93.45189583,102.4028146,0.4019232949,0.7523333333,-6.2,0.3505882353
2022,3282,9.25,22.25,14.75,10.25,4.25,2.75,14.125,67.545,100.6576232,104.5885696,0.4075198352,0.7410913965,-2.5,0.3490467864
2020,3359,10.875,22.5,14.375,12.5,6.625,2.125,12.125,62.75,108.4486294,89.40559494,0.4474398499,0.7521358543,11.875,0.3877477073
2014,3166,11.25,29.125,15.625,12.625,3.75,4.625,18.75,66.085,103.1102099,94.54459582,0.4182202938,0.7417072511,5.875,0.359793771
2014,3185,14,23.875,10,10.75,10,1.875,19.375,72.49,93.15587847,99.53592662,0.3792574952,0.7023214286,-4.5,0.258641669
2021,3229,4.75,22.375,10.625,12.375,7.5,2.75,12.625,66.275,102.8450926,95.59211077,0.4774686565,0.7572018625,4.625,0.3868005952
2014,3376,8.571428571,31.14285714,11.28571429,14.42857143,4.285714286,7.428571429,14.85714286,68.76571429,99.18957579,86.02117113,0.4693519971,0.6630654016,8.714285714,0.2647959184
2016,3328,10.125,26.5,12.125,16,8.625,3.5,19.5,71.925,94.73162795,87.53680831,0.4246839353,0.7324892326,5,0.3629901961
2023,3276,7.142857143,23.57142857,14.42857143,15,6,2.285714286,14.14285714,72.44571429,93.84592426,96.32854346,0.4393818639,0.7166560493,-2,0.3038205585
2015,3186,11.1,26.4,13.6,15,8.5,4.6,15.4,70.804,95.7842708,86.77607466,0.4308543056,0.7448001998,6.5,0.3411366085
2024,3468,10.33333333,23,13.16666667,11.5,7.166666667,2.333333333,20.16666667,72.73333333,93.62807675,102.4830519,0.3940364269,0.7259746411,-6.5,0.2884787727
2024,3272,12,23.85714286,10.42857143,14.28571429,10.85714286,3.714285714,18.71428571,75.04,90.71957559,84.67010901,0.3898967923,0.6295351474,4.428571429,0.3078292322
2010,3374,12.125,28.125,12.375,16.625,6.375,3.75,17.375,69.575,97.47509824,88.4857638,0.4134432945,0.7064365646,6.625,0.3339136417
2013,3330,9.833333333,22.33333333,15.16666667,17.66666667,7.5,2,16.83333333,70.87333333,96.23687412,101.8897589,0.4331062909,0.7103320952,-3.666666667,0.3283485155
2021,3156,9.285714286,25.57142857,12.14285714,12.85714286,8.714285714,3.714285714,15.42857143,72.88571429,93.588734,83.47686153,0.3896053292,0.7082244921,7.714285714,0.2909254148
2020,3347,10.42857143,30,11.85714286,15,5.571428571,2.714285714,17.14285714,69.59428571,97.18788342,85.43545877,0.4141291886,0.7384723854,8.285714286,0.3587412587
2014,3394,14.42857143,26.71428571,11.57142857,13.71428571,6.428571429,3,15,66.86285714,101.5452606,90.7310872,0.4002017609,0.7650587508,7.428571429,0.3427666228
2012,3143,16.1,26.7,11.4,16.3,7.3,3.1,16.1,70.22,96.58113665,89.91522337,0.4198640309,0.6131911114,4.6,0.3474603175
2011,3315,11.1,27.9,14,20.1,8.8,4,16.5,72.904,93.4722144,83.29829163,0.4254365174,0.7394699032,7,0.3593073593
2012,3111,15.55555556,24.44444444,14.66666667,16.44444444,11.33333333,3.888888889,17.55555556,70.66666667,95.38819107,85.14453452,0.4258389445,0.7292780198,7.777777778,0.3113060429
2014,3176,10.33333333,27.22222222,12.55555556,14.33333333,4.777777778,3.555555556,16.55555556,67.80888889,99.92554406,105.7416473,0.4162228116,0.8041673481,-3.777777778,0.3014722421
2014,3256,15.66666667,26.77777778,11.33333333,13,8.222222222,2.666666667,18.88888889,69.69333333,97.45247983,95.12971031,0.3716092248,0.6954446001,1.666666667,0.3131857421
2014,3315,13,28.55555556,13.44444444,17.11111111,7,4.333333333,18,66.65777778,101.9388091,86.54174314,0.446076041,0.7418883277,10.33333333,0.3244563545
2015,3325,11.11111111,25.55555556,13.44444444,15.22222222,9.111111111,3.111111111,17.88888889,69.63555556,97.7982586,80.30539745,0.4028823464,0.6865822532,11.77777778,0.3451021818
2011,3286,13.875,26.375,14.875,16.375,7.5,3.5,15.5,71.205,94.79688985,95.15271332,0.3988076161,0.6649995075,0.125,0.3626000179
2022,3280,6.625,21.125,12.375,11.375,8.5,2.5,16.25,72.68,93.8993375,105.8770253,0.428519416,0.6136284263,-9.125,0.3580172917
2017,3396,12.875,24.75,14.125,12.125,6,3.75,17.125,68.815,99.15250004,90.59345249,0.3950615964,0.7066703216,5.25,0.3462984626
2013,3448,13.625,22.5,12.75,18.875,7.125,4,20.625,73.65,92.10834039,104.4530329,0.4095979699,0.6882183509,-9.125,0.3358187623
2011,3179,10.375,26.125,14.25,18.875,5.25,3.375,15.75,71.315,95.27299477,99.51092826,0.46481567,0.6991071429,-3.125,0.2942629739
2024,3343,11.5,21.375,13.75,11.75,7.125,3.625,12,65.08,104.8733035,78.62014684,0.4645979738,0.6872139197,16.375,0.3342147436
2021,3380,10.625,21.625,12.625,13.875,9.625,2.375,18.625,69.095,98.66503901,81.46465054,0.4315259344,0.648847564,12.125,0.3677045177
2010,3274,14.14285714,22.14285714,10.57142857,17.28571429,10.85714286,3.428571429,18,75.66285714,89.91814593,95.74441283,0.3906898736,0.6269486742,-4.428571429,0.3388579791
2021,3318,9.428571429,23.42857143,17,15.14285714,7.857142857,1.285714286,17.42857143,70.32571429,96.99611405,89.56189931,0.4206001803,0.6943175872,4.285714286,0.39368639
2014,3196,8,22.71428571,12.57142857,16,5.714285714,4,21,71.90857143,94.30294983,101.2189621,0.4504673158,0.6715891951,-5,0.3906035141
2019,3153,12.71428571,26.14285714,15.42857143,13.14285714,7.428571429,3.714285714,16.42857143,66.12,102.4471497,87.59123024,0.4396363737,0.7210884354,10.14285714,0.3268925519
2013,3442,12.42857143,27.42857143,15.57142857,14.71428571,8.428571429,3.428571429,15,70.90285714,95.43663495,85.80105922,0.3929190109,0.7374968946,6,0.3342535329
2018,3104,15,25,11.85714286,14.71428571,8.714285714,3,17.71428571,70.09142857,97.46925884,98.42917832,0.3722029629,0.7262165978,-0.7142857143,0.333058678
2024,3460,8.333333333,24.16666667,13.66666667,15.5,8.166666667,5.166666667,15.33333333,72.50666667,93.46604171,98.25956776,0.3995687635,0.7510010105,-3.5,0.3340575615
2023,3476,10,21.16666667,19.33333333,12.66666667,4.666666667,3.333333333,13.83333333,66.83333333,101.4999969,98.83939229,0.4395759395,0.7612179487,1.833333333,0.2861335819
2010,3410,13.5,23.66666667,12.83333333,15.5,11,2.833333333,17.5,75.12666667,90.40787816,99.7889683,0.3774824134,0.7307931532,-7,0.2631633474
2016,3453,14.2,25.8,14.7,11.3,9.4,3.3,17.9,65.368,104.15159,75.56351443,0.4144279049,0.6426415397,17.5,0.308591825
2018,3311,11.8,26.3,12.4,17.7,11.7,2.9,17.1,70.404,96.2114425,82.80865038,0.4232224641,0.751258074,10,0.342539056
2018,3370,12.1,31.5,13.9,14.4,4.8,2.6,14.4,68.248,99.82561929,89.24465355,0.4200016585,0.7500780695,7.1,0.3626921203
2013,3455,12,22.3,13.8,10.6,8.5,4.8,15.7,63.884,105.7984045,93.88684722,0.4569999675,0.6655357143,8,0.3210097092
2010,3329,14.1,25.3,8.7,10.7,5.8,2.8,18.9,68.312,99.20499965,105.9215441,0.384849342,0.7132178932,-4.5,0.2803543898
2023,3427,12,22.7,13,14.1,7.2,4.6,18.5,70.132,96.86675926,94.04530415,0.42196838,0.7695235247,2.1,0.2561642606
2021,3103,4.4,22,14.2,15.2,5.4,4.8,18.4,71.952,94.08165458,96.98562739,0.460952862,0.7777564103,-1.8,0.3683600713
2010,3328,12.9,26.3,12.3,16.3,6.1,2.5,14.8,71.108,95.60750841,93.49320807,0.4091353239,0.7725728112,1.2,0.3055453261
2024,3311,10.22222222,22.88888889,12.44444444,12.77777778,9.222222222,2,20.11111111,73.52888889,91.66067129,93.41471212,0.393294173,0.7292846741,-0.8888888889,0.3138969684
2023,3456,8.333333333,19.66666667,14.11111111,10.66666667,8,2.888888889,16.11111111,68.59555556,99.12245455,90.90623105,0.409283203,0.7978794354,5.333333333,0.3268144339
2011,3142,13.22222222,23.33333333,15,15,7.555555556,1.111111111,15.55555556,68.42222222,99.17564487,96.00363955,0.4241155062,0.7409397366,2.111111111,0.3650645975
2010,3181,16.55555556,21.88888889,13.22222222,18.55555556,13.44444444,5.444444444,18.88888889,71.85777778,94.89080821,79.14664238,0.4127343322,0.6568563503,11.22222222,0.3524531025
2011,3427,9,30.33333333,9.888888889,16.44444444,6.222222222,4.666666667,16.11111111,72.80444444,92.52663277,90.3811564,0.4111463588,0.7200566008,3,0.3368100944
2019,3410,14.22222222,25.55555556,13.33333333,15.11111111,6.777777778,2.111111111,16.11111111,68.93777778,98.56795367,91.86707576,0.3919589549,0.6721733627,4.666666667,0.3414927303
2018,3376,10.77777778,29.66666667,14.22222222,16.44444444,4.666666667,6.333333333,13.33333333,68.32,99.2413451,85.49370096,0.4554513131,0.7826471471,9.333333333,0.3624653125
2014,3456,9.375,21.5,15.375,14.125,11.25,3.5,17.125,71.235,94.77737703,95.56980197,0.4219987012,0.6923859127,0.125,0.3445569228
2020,3112,7.375,22.25,14.125,12.5,9.5,4.5,17,67.165,100.3932035,96.14050367,0.4410804023,0.7297372766,3.125,0.39074218
2018,3390,11.5,22.625,11.875,13.625,8.25,4,16.875,67.415,100.7685088,95.1349355,0.4299830152,0.732652417,4,0.3286450145
2011,3405,13.875,22.125,14.25,17.375,9.125,4,16.125,68.1,99.45722895,84.32332917,0.4445035473,0.615981168,10.5,0.2996198708
2010,3272,16.75,23.125,13.5,18.625,11,2.875,18.375,72.825,92.56988423,97.06576109,0.4143740552,0.5700206216,-3.125,0.3610206583
2012,3318,11.5,24.875,14.25,14.75,6.375,3.75,16.625,67.79,99.69590382,96.68673425,0.4110148187,0.753286297,2.625,0.3637197369
2016,3137,9.25,27.875,14,18.125,8,2.75,14.875,67.755,99.78560785,84.70994018,0.4741084,0.7386998938,10.625,0.3854742206
2013,3391,11.125,26.125,11.125,11.75,8,3.875,14.125,66.82,101.6733258,89.04691171,0.4329884384,0.6803291233,8.25,0.2835264151
2014,3419,15.875,22.75,12.25,18,4.125,2.125,21.375,72.815,92.47804594,112.180221,0.3944053564,0.6872696295,-14,0.3638305322
2014,3392,16.75,27.125,12.625,14.25,8.125,2.375,16.5,68.74,98.96614707,86.42039153,0.3897223452,0.7236805095,8.375,0.2614583333
2019,3349,10.125,29.875,17,14.125,5.375,5.25,11.375,61.715,110.0501264,75.30006279,0.4766699295,0.8018124419,21.75,0.375160389
2012,3239,16.85714286,25.42857143,10.57142857,15.42857143,9.142857143,3,16.42857143,71.26857143,94.23837819,92.19493129,0.3744671456,0.691474795,1.857142857,0.3536019536
2011,3386,8.571428571,26.28571429,16.42857143,14.71428571,5.142857143,2.571428571,16.57142857,66.77142857,101.3561454,90.02555682,0.4718148602,0.7262995803,7.571428571,0.4428741193
2011,3448,11.28571429,24.57142857,15,17.14285714,10.42857143,3.714285714,19.71428571,76.92,87.60494646,100.997456,0.3868567847,0.708915145,-9.857142857,0.3184293813
2023,3345,7.428571429,22.85714286,14.71428571,13.28571429,8,3.857142857,16,70.03428571,96.61175717,94.06165702,0.4251134698,0.8104611075,1.857142857,0.2901924406
2022,3102,11.28571429,19.71428571,15.28571429,7.857142857,10.42857143,1.571428571,16.28571429,67.21142857,101.5550123,89.52804758,0.4057430599,0.7766955267,7.714285714,0.3394314303
2012,3257,15,23.42857143,12.42857143,15.57142857,9.142857143,3.428571429,14.42857143,66.26285714,102.615006,91.94137311,0.4030171133,0.7428862792,6.857142857,0.3312936892
2018,3333,10.42857143,31.57142857,16.28571429,13.28571429,2.857142857,5.285714286,11,62.59428571,107.9130386,91.82548499,0.4799398377,0.7133160957,10.28571429,0.3513623631
2015,3339,8.571428571,25.42857143,12.57142857,16.85714286,5.571428571,3.285714286,19.42857143,68.56,98.69284272,105.5869805,0.4478384269,0.826819338,-4.571428571,0.3687298604
2024,3242,6.428571429,21.85714286,8.714285714,11.14285714,6.714285714,4.142857143,16.57142857,67.45714286,100.2278657,93.48897351,0.4423272434,0.7795586482,4.571428571,0.3695996231
2018,3412,10.4,24.3,16.2,11.3,5.5,3.5,16,65.76,103.2955597,97.79169704,0.4244177917,0.759453047,3.4,0.3456536733
2024,3313,9.6,22.6,12.5,11.3,12.8,4.1,15.1,68.2,99.32424314,65.99572076,0.4135224754,0.7203856796,23.1,0.3614311196
2010,3408,12.1,26.1,13.1,14.9,9.8,3,16,72.132,94.30480269,84.87813754,0.3865354261,0.6888739365,6.8,0.2932027665
2017,3122,10.5,28.16666667,15.5,14.66666667,6.833333333,3.666666667,18.16666667,72.41333333,93.05428759,93.34710453,0.4049491063,0.7251851852,0.3333333333,0.2882385362
2015,3400,10.66666667,30,14.33333333,16.66666667,6.888888889,5.555555556,17.66666667,70.65777778,95.85345312,82.38173625,0.4284593528,0.6846675064,9.333333333,0.393400757
2022,3332,10.44444444,24.33333333,14.66666667,11,7.666666667,4,17.33333333,70.2,96.8636774,93.34133107,0.3991965557,0.732659641,2,0.2983976974
2013,3131,10.33333333,25,16.33333333,11,10,7,13.33333333,64,105.7572898,89.99587542,0.4410970608,0.6188596491,9.333333333,0.3679549114
2021,3414,9.222222222,22.66666667,12.55555556,14.66666667,9.555555556,2.333333333,14.44444444,71.12444444,94.64273407,93.93587417,0.4115824585,0.7082598542,0.7777777778,0.3684999613
2016,3164,14.81818182,26.63636364,13.54545455,17.27272727,11.18181818,2.909090909,17.36363636,73.33818182,92.79354064,77.61758674,0.4322741355,0.6280288681,10.54545455,0.337987013
2013,3329,14.875,23.75,14.875,12.375,8.625,4.5,15.75,64.895,104.5855609,94.73047084,0.4304649731,0.7542067308,5.875,0.3817372845
2015,3257,14.375,23.875,16.875,15.75,9.25,3.375,17.5,69.95,96.92252084,90.73508974,0.4095744309,0.691428751,4.125,0.3539340776
2020,3425,6.375,22.625,13.5,12.75,6.625,3,16.75,68.06,99.70607423,99.47669798,0.4619051649,0.7798684211,-0.125,0.3234695129
2021,3358,13.125,22.25,12,17.75,11.75,2.25,18,74.515,90.33248391,81.4300959,0.4084512582,0.6921259191,7.75,0.1995587746
2024,3257,10.625,23.25,10.375,15.875,6.125,1.75,17.25,71.575,95.13255702,96.63254434,0.4282400995,0.724146571,-1,0.2971208938
2019,3384,12.6,25.8,11.7,16.3,9.5,3.1,16.8,71.456,94.06004874,97.06772077,0.395943482,0.7235417653,-1.8,0.2874251847
2024,3187,11.2,24.1,12.4,15,8,6.8,18.7,74.624,90.44396637,94.58061524,0.4005232375,0.757961083,-2.7,0.2056953994
2016,3161,8.7,25.8,14.9,11.1,7.2,2.9,14,63.628,105.6222397,81.22288007,0.4613015857,0.7438789109,15.9,0.3774795303
2010,3288,11.42857143,23.14285714,8.714285714,18.28571429,13.85714286,3,16.85714286,71.88,94.47838951,85.98643619,0.4200309494,0.8021060415,5.857142857,0.3286951144
2014,3278,12.85714286,29.42857143,15.71428571,12,6.857142857,4.571428571,14.57142857,69.81142857,96.63809744,96.3867923,0.3908240115,0.7640824146,0.5714285714,0.3138365394
2023,3166,7.571428571,24.71428571,16,11.14285714,7.285714286,2.142857143,16.71428571,64.35428571,104.7547199,83.56626539,0.4539097754,0.6698412698,13.85714286,0.3854514533
2010,3319,13.28571429,21.85714286,15.71428571,15.57142857,7.571428571,2,17.28571429,70.92,94.57557969,105.1985311,0.4132946803,0.6631493506,-7.285714286,0.3685041408
2012,3340,12.28571429,25.57142857,13.28571429,16.42857143,5.857142857,3.714285714,17.71428571,72.35428571,93.06896396,98.81408562,0.4066771085,0.7261502418,-4,0.3551763712
2023,3419,11.28571429,29.42857143,13.14285714,18.85714286,5.428571429,5.714285714,17.42857143,81.07428571,82.84098597,99.95456237,0.3940006717,0.6786412952,-14.14285714,0.2775793651
2016,3304,9.857142857,24.71428571,16.14285714,15,5.428571429,2.571428571,15,72.04,93.84453255,108.7565567,0.4356219972,0.6592715874,-11.28571429,0.3959576138
2017,3311,10,20.42857143,11.28571429,13.71428571,13,1.714285714,19,72.23428571,93.03355087,94.17322417,0.3825244834,0.7322802198,-0.2857142857,0.301848644
2016,3363,13.42857143,26.14285714,14,16.28571429,6.428571429,2.714285714,13.57142857,70.02857143,96.75152211,96.28584738,0.3988264053,0.7435686285,0.4285714286,0.3427705628
2020,3126,12.42857143,30.42857143,14.71428571,16.42857143,8.857142857,3.285714286,15.14285714,74.81714286,90.43740487,80.29598695,0.4099539205,0.5936325722,7.571428571,0.3216907816
2010,3462,15.85714286,30.14285714,14.85714286,16.14285714,6.142857143,5.571428571,12.14285714,66.65142857,101.508384,79.59559253,0.428332281,0.6683106576,14.42857143,0.2713454309
2019,3456,6.888888889,23,16.55555556,17.55555556,7.111111111,3.777777778,17.66666667,67.16888889,100.7060188,102.3099773,0.4847313029,0.7535914703,-1.111111111,0.3739354095
2015,3246,14.11111111,26.66666667,7.888888889,14.77777778,7.333333333,4.444444444,20.22222222,74.57777778,90.53477746,92.35978181,0.3869098083,0.6734721264,-1.333333333,0.2631734408
2018,3394,14.55555556,25.44444444,12.22222222,17,8.444444444,2.777777778,16.22222222,69.75111111,97.7159015,88.04153779,0.4228279819,0.7377425044,6.111111111,0.3505398439
2011,3146,9.444444444,25.77777778,12.77777778,19.66666667,6.777777778,1.666666667,16.44444444,68.96888889,98.44968281,90.89568543,0.4581168175,0.7074705849,5.444444444,0.3851901371
2019,3212,12.11111111,26.66666667,11.88888889,20.44444444,10.66666667,3.888888889,19.77777778,76.52888889,89.00226664,83.93531906,0.418803595,0.6803755139,3.666666667,0.2639854489
2022,3358,14.66666667,19.66666667,10.55555556,19.55555556,11.33333333,1.888888889,22.66666667,74.74666667,90.74765582,92.96749493,0.3941688543,0.7112066253,-2.222222222,0.3276094276
2019,3390,10.33333333,29.77777778,14.11111111,14,6.555555556,4.777777778,14.11111111,65.87111111,102.6831389,82.66374771,0.4510652686,0.7721599751,13.22222222,0.3344832498
2021,3251,10.55555556,25.88888889,13.66666667,16.44444444,7.555555556,2.555555556,16.44444444,69.43111111,97.25175098,93.9156957,0.4432589191,0.7238109074,2.222222222,0.3408571158
2015,3344,12.83333333,26.33333333,16,18.5,8.833333333,3.5,16.5,75.14,90.7416348,105.1644535,0.4532846639,0.5683825434,-11.5,0.2875
2021,3367,11.5,23.5,15,11,9,2,12.5,71.06,95.65453175,104.3389835,0.3927760109,0.6607142857,-7,0.4540441176
2016,3293,8.666666667,26,13.33333333,14.5,6.666666667,1.833333333,14.16666667,72.94666667,92.3826113,96.58991152,0.37555636,0.7773682336,-2.833333333,0.3746784235
2014,3213,13.83333333,26.83333333,16.33333333,14.16666667,6.5,1.166666667,14,65.56,103.3209591,87.85673258,0.4339579898,0.7007010805,9.833333333,0.3345516569
2020,3119,8.625,26.75,13,16.25,6,2,16.375,71.06,94.89431207,95.26121948,0.4201663959,0.6345304695,-0.125,0.3773831843
2023,3250,6.5,25.625,14.625,11.75,6.125,2.5,12.625,70.475,95.80505377,82.74411371,0.398209639,0.812522212,9.5,0.3428576737
2021,3232,11,22,12.16666667,11.66666667,7,3.166666667,17.66666667,70.62666667,95.13562625,115.5026056,0.3868574082,0.722174648,-13.33333333,0.3569919898
2020,3397,14.25,28.5,15.375,16.25,5,5.375,17.125,71.685,94.20558714,95.99376519,0.4192691991,0.6325452995,-1.5,0.2783727506
2022,3156,10.9,24.2,12.1,15.6,9.4,3.9,14.3,70.872,95.11105642,86.922412,0.4122312886,0.6282734403,6,0.3349734184
2022,3161,4.7,28.7,12.8,8.8,5,3.6,12.1,69.08,97.30483891,88.51922609,0.4194640154,0.7735490853,6,0.349778898
2015,3369,11.75,27.5,11.25,14.25,7.75,2,21.75,73.31,91.29414636,90.32959364,0.3959178842,0.7614492754,1.25,0.2547008547
2022,3283,14,23.2,14.6,11.7,8.4,5.1,18.5,70.86,95.4276628,82.32926602,0.3801359892,0.7450828306,9.4,0.2618923818
2024,3252,6.333333333,28,11.66666667,15.5,6.666666667,3.333333333,16.33333333,76.43333333,88.3320154,93.80929197,0.4032025337,0.6404464076,-4.5,0.3313045791
2019,3167,14.125,22,11.5,13.625,9.25,3.5,18.125,68.15,99.41075447,89.65147675,0.4057125965,0.665465368,6.125,0.3210644817
2010,3398,12.66666667,25.5,12.83333333,18.5,10.16666667,1.333333333,22.16666667,74.68,90.42490685,93.0031041,0.416005074,0.6239557226,-1.666666667,0.3817640693
2010,3114,13.5,22.125,15.5,11.25,8.5,2.25,15.25,64.57,104.4613604,81.78144082,0.4232353598,0.7223718612,14.5,0.3273081086
2010,3413,10.88888889,21.11111111,10.77777778,16.44444444,11.77777778,2.111111111,17,69.16888889,97.44829772,88.02687165,0.4186142618,0.7931502896,6.888888889,0.3334478544
2017,3256,13.77777778,26.44444444,13.77777778,14.44444444,8.666666667,3,15.88888889,66.12888889,102.1320632,93.28653367,0.4388877991,0.7052554725,6.222222222,0.2904871607
2022,3367,7.714285714,21.71428571,13.71428571,13.57142857,7.857142857,1.142857143,15.14285714,68.16,99.76835705,96.79762555,0.4794377727,0.6954771652,1.571428571,0.3090191542
2014,3107,14.71428571,26.14285714,15,16.28571429,9.428571429,3,18.14285714,66.93142857,100.6101747,77.47322581,0.4564465037,0.6996159754,16,0.3141045549
2010,3285,12.28571429,24.71428571,13.85714286,17.28571429,9.142857143,5,14.57142857,70.37714286,95.80575838,100.2237869,0.4283583487,0.8044409938,-3.571428571,0.3683364255
2021,3468,8.571428571,19,11.42857143,15.71428571,8.142857143,2.857142857,15.85714286,75.10285714,90.11544883,105.9182456,0.4047790469,0.7088943951,-11.85714286,0.4087592302
2016,3202,9.142857143,25.28571429,12,13.57142857,3.857142857,4.285714286,15.85714286,66.47428571,100.9914062,100.0615389,0.4316065208,0.7905597327,1.142857143,0.3498023563
2017,3397,9.142857143,27.42857143,15.57142857,9.857142857,5.428571429,2.857142857,13.71428571,67.90285714,99.78562204,93.35632772,0.4188634095,0.7551334989,4,0.3667747801
2019,3459,11.85714286,25.28571429,11.42857143,11.85714286,5.571428571,3.285714286,15,71.96571429,93.49936257,97.58172161,0.3913204437,0.6868702677,-2.285714286,0.3551626711
2017,3237,7.142857143,24.71428571,12.57142857,13.14285714,4.857142857,3.571428571,14.14285714,65.47428571,103.9170665,87.53665008,0.4598457768,0.7961594592,9.857142857,0.366177123
2010,3251,15.9,21.7,10.5,17.9,12.2,2.1,17.1,63.904,104.8785406,75.96151789,0.4875340518,0.6435445158,18.5,0.2515692641
2011,3276,7.4,24.2,13.6,12,7.2,3.2,14.6,67.584,100.7827571,103.9287383,0.4133861237,0.6821557971,-2.2,0.3613782051
2015,3313,16.375,29.75,11.625,17.625,6.5,1.375,14.875,71.495,94.59500366,80.54863744,0.4002832728,0.7176379176,9.75,0.2833831099
2018,3424,11.125,24.25,12.125,15.625,8.625,2.25,18.375,69.38,97.9929161,95.1112765,0.432638965,0.7388053467,1.75,0.3309832529
2012,3339,14.625,21.5,11.625,16.125,10,2.5,17,67.99,98.46107871,96.4982477,0.3970128667,0.7872710419,1.75,0.3337979998
2011,3435,12.625,29.625,12.75,19.125,3.875,3.5,18.875,70.52,96.13691673,92.71000168,0.4373619852,0.7086095011,1.875,0.3345203682
2013,3285,14.625,28.5,16.875,14.125,10.625,5.125,13.125,68.39,98.28567137,78.29551111,0.3914522686,0.7686395677,13.875,0.3873951049
2014,3350,12.5,25.33333333,14.83333333,12,5.833333333,2.166666667,15.83333333,68.82,97.8657488,97.35940378,0.4068806805,0.6388680033,0.5,0.2863029557
